APP_NUM,NEVER_FILED,DEED,STATED,CON25,CRP,HOMESITE,INCOME,CLEANED,
3070,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3071,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3072,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,
3073,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3074,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3075,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,
3076,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,
3077,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3078,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3079,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,
3080,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3081,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3082,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3083,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3084,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3085,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3086,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,,
3087,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3088,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3089,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3090,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,
3091,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3092,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,
3093,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3094,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3095,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3096,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3097,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3098,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3099,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,,
3100,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3101,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,
3102,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3103,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3104,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3105,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3106,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3107,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3108,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,
3109,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3110,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3111,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,
3112,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3113,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3114,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3115,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3116,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,,
3117,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3118,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,
3119,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3120,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3121,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,
3122,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3123,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3124,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3125,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3126,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3127,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3128,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3129,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3130,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3131,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,
3132,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,
3133,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3134,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3135,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,,
3136,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,
3137,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3138,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3139,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3140,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,
3141,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,,
3142,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3143,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3144,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3145,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3146,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3147,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3148,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,
3149,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3150,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,
3151,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3152,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3153,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3154,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,
3155,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3156,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3157,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,
3158,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3159,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3160,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3161,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3162,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3163,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3164,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3165,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,
3166,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3167,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3168,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3169,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3170,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3171,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,
3172,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,
3173,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,
3174,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3175,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3176,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,
3177,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,
3178,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,
3179,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,
3180,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,
3181,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3182,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3183,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3184,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,
3185,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3186,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3187,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3188,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3189,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3190,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3191,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3192,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3193,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3194,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3195,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3196,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3197,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3198,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3199,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3200,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3201,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3202,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3203,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3204,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3205,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3206,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3207,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3208,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3209,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3210,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3211,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3212,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3213,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3214,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3215,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3216,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3217,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3218,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3219,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3220,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3221,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3222,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3223,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3224,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3225,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3226,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3227,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3228,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3229,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3230,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3231,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3232,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3233,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3234,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3235,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3236,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3237,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3238,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3239,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3240,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3241,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3242,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3243,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3244,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3245,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3246,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3247,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3248,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3249,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3250,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3251,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3252,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3253,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3254,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3256,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3257,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3258,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3259,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3260,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3261,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3262,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3263,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3264,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3265,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3266,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3267,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3268,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3269,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3270,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3271,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3272,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3273,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3274,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3275,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3276,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3277,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3278,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3279,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3280,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3281,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3282,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3283,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3284,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3285,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3286,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3287,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3288,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3289,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3290,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3291,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3292,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3293,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3294,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3295,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3296,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3297,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3298,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3299,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3300,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3301,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3302,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3303,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3304,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3305,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3306,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3307,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3308,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3309,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3310,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3311,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3312,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3313,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3314,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3315,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3316,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3317,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3318,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3319,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3320,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3321,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3322,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3323,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3324,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3325,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3326,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3327,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3328,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3329,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3330,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3331,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3332,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3333,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3334,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3335,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3336,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3337,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3338,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3339,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3340,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3341,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3342,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3343,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3344,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3345,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3346,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3347,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3348,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3349,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3350,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3351,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3352,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3353,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3354,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3355,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3356,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3357,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3358,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3359,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3360,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3361,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3362,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3363,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3364,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3365,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3366,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3367,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3368,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3369,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3370,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3371,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3372,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3373,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3374,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3375,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3376,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3377,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3378,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3379,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3380,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3381,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3382,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3383,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3384,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3385,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3386,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3387,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3388,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3389,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3390,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3391,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3392,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3393,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3394,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3396,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3397,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3398,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3399,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3400,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3401,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3402,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3403,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3404,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3405,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3406,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3407,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3408,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3409,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3410,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3411,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3412,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3413,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3414,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3415,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3416,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3417,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
